Trip ID,Pickup Date,Pickup Hour,Vehicle,Payment_type,No Of Passengers,Trip Distance,Booking Value,Pickup Location,Total Bookings
47473,2024-06-15 00:00:00,1899-12-30 16:59:30,UberX,Uber Pay,1,16.52,$56.2,JFK Airport,1.0
47485,2024-06-15 00:00:00,1899-12-30 17:43:58,UberX,Uber Pay,1,4.7,$25.3,Lenox Hill East,1.0
47486,2024-06-15 00:00:00,1899-12-30 17:54:54,UberX,Uber Pay,1,1.29,$9.9,Midtown North,1.0
47499,2024-06-15 00:00:00,1899-12-30 17:55:54,UberX,Uber Pay,1,3.04,$14.7,Alphabet City,1.0
47514,2024-06-15 00:00:00,1899-12-30 17:01:51,UberX,Uber Pay,5,1.4,$9.6,East Harlem South,1.0
47520,2024-06-15 00:00:00,1899-12-30 17:42:36,UberX,Uber Pay,1,1.71,$9.0,Lenox Hill West,1.0
47522,2024-06-15 00:00:00,1899-12-30 17:37:03,UberX,Uber Pay,1,1.09,$7.6,East Harlem South,1.0
47526,2024-06-15 00:00:00,1899-12-30 17:40:49,UberX,Uber Pay,1,2.5,$14.1,Greenwich Village South,1.0
47528,2024-06-15 00:00:00,1899-12-30 17:08:25,UberX,Uber Pay,1,2.86,$14.7,Upper East Side South,1.0
47532,2024-06-15 00:00:00,1899-12-30 17:16:40,UberX,Uber Pay,1,5.8,$22.3,Kips Bay,1.0
47533,2024-06-15 00:00:00,1899-12-30 17:41:16,UberX,Uber Pay,1,6.33,$23.8,LaGuardia Airport,1.0
47540,2024-06-15 00:00:00,1899-12-30 17:57:57,UberX,Uber Pay,2,2.2,$15.5,Meatpacking/West Village West,1.0
47565,2024-06-15 00:00:00,1899-12-30 17:03:38,UberX,Uber Pay,4,4.82,$23.7,Gramercy,1.0
47568,2024-06-15 00:00:00,1899-12-30 17:17:40,UberX,Uber Pay,1,3.59,$15.8,Lenox Hill East,1.0
47569,2024-06-15 00:00:00,1899-12-30 17:28:32,UberX,Uber Pay,1,1.2,$7.0,East Chelsea,1.0
47574,2024-06-15 00:00:00,1899-12-30 17:08:30,UberX,Uber Pay,1,3.28,$15.3,Upper West Side North,1.0
47576,2024-06-15 00:00:00,1899-12-30 17:44:30,UberX,Uber Pay,1,7.4,$33.3,Lenox Hill East,1.0
47578,2024-06-15 00:00:00,1899-12-30 17:40:21,UberX,Uber Pay,2,3.7,$19.0,Penn Station/Madison Sq West,1.0
47585,2024-06-15 00:00:00,1899-12-30 17:33:34,UberX,Uber Pay,2,1.4,$8.7,Midtown North,1.0
47590,2024-06-15 00:00:00,1899-12-30 17:05:58,UberX,Uber Pay,2,1.11,$9.1,Kips Bay,1.0
47598,2024-06-15 00:00:00,1899-12-30 17:07:54,UberX,Uber Pay,1,1.4,$9.3,Gramercy,1.0
47601,2024-06-15 00:00:00,1899-12-30 17:06:34,UberX,Uber Pay,1,2.95,$11.0,Kips Bay,1.0
47603,2024-06-15 00:00:00,1899-12-30 17:56:40,UberX,Uber Pay,2,5.4,$25.0,Union Sq,1.0
47606,2024-06-15 00:00:00,1899-12-30 17:36:11,UberX,Uber Pay,1,6.6,$27.3,Clinton East,1.0
47608,2024-06-15 00:00:00,1899-12-30 17:25:23,UberX,Uber Pay,2,2.92,$14.0,Alphabet City,1.0
47609,2024-06-15 00:00:00,1899-12-30 17:41:54,UberX,Uber Pay,1,1.21,$10.5,Clinton East,1.0
47616,2024-06-15 00:00:00,1899-12-30 17:34:20,UberX,Uber Pay,1,3.7,$15.0,JFK Airport,1.0
47623,2024-06-15 00:00:00,1899-12-30 17:30:40,UberX,Uber Pay,2,6.2,$26.1,UN/Turtle Bay South,1.0
47642,2024-06-15 00:00:00,1899-12-30 17:34:18,UberX,Uber Pay,1,2.2,$10.5,East Harlem South,1.0
47643,2024-06-15 00:00:00,1899-12-30 17:26:02,UberX,Uber Pay,1,1.37,$8.7,Murray Hill,1.0
47654,2024-06-15 00:00:00,1899-12-30 17:22:57,UberX,Uber Pay,1,11.3,$41.7,East Elmhurst,1.0
47656,2024-06-15 00:00:00,1899-12-30 17:33:46,UberX,Uber Pay,5,2.11,$9.8,Sutton Place/Turtle Bay North,1.0
47663,2024-06-15 00:00:00,1899-12-30 17:32:16,UberX,Uber Pay,1,1.4,$6.5,East Harlem South,1.0
47665,2024-06-15 00:00:00,1899-12-30 17:38:06,UberX,Uber Pay,1,3.12,$17.3,Lenox Hill West,1.0
47666,2024-06-15 00:00:00,1899-12-30 17:21:58,UberX,Uber Pay,1,19.8,$67.0,JFK Airport,1.0
47674,2024-06-15 00:00:00,1899-12-30 17:21:24,UberX,Uber Pay,1,7.08,$29.8,East Elmhurst,1.0
47682,2024-06-15 00:00:00,1899-12-30 17:41:24,UberX,Uber Pay,2,3.74,$16.5,Gramercy,1.0
47687,2024-06-15 00:00:00,1899-12-30 17:18:33,UberX,Uber Pay,3,2.32,$15.0,Penn Station/Madison Sq West,1.0
47688,2024-06-15 00:00:00,1899-12-30 16:53:41,UberX,Uber Pay,5,2.42,$12.0,Murray Hill,1.0
47696,2024-06-15 00:00:00,1899-12-30 17:53:17,UberX,Uber Pay,1,7.9,$30.3,Lenox Hill West,1.0
47700,2024-06-15 00:00:00,1899-12-30 17:10:53,UberX,Uber Pay,1,1.89,$12.9,Times Sq/Theatre District,1.0
47716,2024-06-15 00:00:00,1899-12-30 17:40:06,UberX,Uber Pay,1,1.13,$7.3,Lenox Hill East,1.0
47720,2024-06-15 00:00:00,1899-12-30 17:28:14,UberX,Uber Pay,1,3.45,$15.3,UN/Turtle Bay South,1.0
47721,2024-06-15 00:00:00,1899-12-30 17:38:42,UberX,Uber Pay,1,2.1,$9.9,Kips Bay,1.0
47726,2024-06-15 00:00:00,1899-12-30 17:25:31,UberX,Uber Pay,1,2.6,$13.0,Kips Bay,1.0
47728,2024-06-15 00:00:00,1899-12-30 17:00:27,UberX,Uber Pay,1,1.11,$7.5,Midtown North,1.0
47729,2024-06-15 00:00:00,1899-12-30 17:33:10,UberX,Uber Pay,1,2,$11.7,Garment District,1.0
47735,2024-06-15 00:00:00,1899-12-30 17:25:25,UberX,Uber Pay,1,5.95,$26.7,Lenox Hill West,1.0
47737,2024-06-15 00:00:00,1899-12-30 17:35:47,UberX,Uber Pay,1,13.73,$56.7,Penn Station/Madison Sq West,1.0
47739,2024-06-15 00:00:00,1899-12-30 17:24:52,UberX,Uber Pay,1,2,$12.0,Times Sq/Theatre District,1.0
47741,2024-06-15 00:00:00,1899-12-30 17:10:28,UberX,Uber Pay,1,1.22,$8.5,Times Sq/Theatre District,1.0
47751,2024-06-15 00:00:00,1899-12-30 17:43:00,UberX,Uber Pay,1,3.7,$20.7,Clinton East,1.0
47753,2024-06-15 00:00:00,1899-12-30 17:34:21,UberX,Uber Pay,1,2.52,$12.9,Garment District,1.0
47754,2024-06-15 00:00:00,1899-12-30 17:04:48,UberX,Uber Pay,1,8.99,$44.5,Midtown North,1.0
47759,2024-06-15 00:00:00,1899-12-30 17:39:39,UberX,Uber Pay,1,9.91,$39.9,Central Park,1.0
47762,2024-06-15 00:00:00,1899-12-30 17:40:20,UberX,Uber Pay,1,3.9,$14.7,East Harlem South,1.0
47766,2024-06-15 00:00:00,1899-12-30 17:18:43,UberX,Uber Pay,4,1.67,$12.3,East Chelsea,1.0
47768,2024-06-15 00:00:00,1899-12-30 17:08:38,UberX,Uber Pay,1,1.38,$9.9,Midtown Center,1.0
47775,2024-06-15 00:00:00,1899-12-30 17:30:56,UberX,Uber Pay,1,21.31,$77.3,Springfield Gardens South,1.0
47787,2024-06-15 00:00:00,1899-12-30 18:54:04,UberX,Uber Pay,1,2.24,$10.6,Manhattan Valley,1.0
47788,2024-06-15 00:00:00,1899-12-30 18:37:43,UberX,Uber Pay,3,9.89,$40.5,NV,1.0
47789,2024-06-15 00:00:00,1899-12-30 18:29:51,UberX,Uber Pay,1,1.88,$9.9,Midtown East,1.0
47792,2024-06-15 00:00:00,1899-12-30 18:03:40,UberX,Uber Pay,1,2.5,$15.9,Upper West Side South,1.0
47799,2024-06-15 00:00:00,1899-12-30 18:29:41,UberX,Uber Pay,1,3.7,$15.0,Gramercy,1.0
47801,2024-06-15 00:00:00,1899-12-30 18:21:33,UberX,Uber Pay,5,1.52,$8.7,Upper East Side North,1.0
47813,2024-06-15 00:00:00,1899-12-30 18:14:51,UberX,Uber Pay,1,2.6,$13.0,Upper East Side North,1.0
47818,2024-06-15 00:00:00,1899-12-30 18:24:46,UberX,Uber Pay,1,1.7,$9.3,East Chelsea,1.0
47819,2024-06-15 00:00:00,1899-12-30 18:49:07,UberX,Uber Pay,1,1.6,$11.0,Penn Station/Madison Sq West,1.0
47826,2024-06-15 00:00:00,1899-12-30 18:31:45,UberX,Uber Pay,1,1.42,$8.7,East Chelsea,1.0
47827,2024-06-15 00:00:00,1899-12-30 18:18:57,UberX,Uber Pay,1,2.2,$14.6,Sutton Place/Turtle Bay North,1.0
47832,2024-06-15 00:00:00,1899-12-30 18:11:19,UberX,Uber Pay,1,3.79,$17.1,Union Sq,1.0
47850,2024-06-15 00:00:00,1899-12-30 18:28:38,UberX,Uber Pay,2,1.18,$7.5,East Harlem South,1.0
47851,2024-06-15 00:00:00,1899-12-30 18:48:53,UberX,Uber Pay,1,1.11,$6.9,Lenox Hill West,1.0
47855,2024-06-15 00:00:00,1899-12-30 18:16:53,UberX,Uber Pay,1,2.7,$12.0,Midtown Center,1.0
47857,2024-06-15 00:00:00,1899-12-30 18:27:01,UberX,Uber Pay,1,4,$17.7,Lincoln Square West,1.0
47858,2024-06-15 00:00:00,1899-12-30 18:59:59,UberX,Uber Pay,1,2,$10.0,Penn Station/Madison Sq West,1.0
47861,2024-06-15 00:00:00,1899-12-30 18:22:06,UberX,Uber Pay,1,2.11,$11.7,Lincoln Square East,1.0
47866,2024-06-15 00:00:00,1899-12-30 18:10:19,UberX,Uber Pay,1,1.72,$12.3,East Village,1.0
47870,2024-06-15 00:00:00,1899-12-30 18:41:53,UberX,Uber Pay,1,1.24,$10.4,East Harlem South,1.0
47871,2024-06-15 00:00:00,1899-12-30 18:36:21,UberX,Uber Pay,1,1.22,$7.6,Yorkville West,1.0
47879,2024-06-15 00:00:00,1899-12-30 18:17:29,UberX,Uber Pay,1,1.46,$9.2,Morningside Heights,1.0
47884,2024-06-15 00:00:00,1899-12-30 18:24:09,UberX,Uber Pay,1,1.4,$10.5,Union Sq,1.0
47896,2024-06-15 00:00:00,1899-12-30 18:50:39,UberX,Uber Pay,3,2,$9.9,Clinton West,1.0
47902,2024-06-15 00:00:00,1899-12-30 18:30:46,UberX,Uber Pay,1,1.61,$8.7,Kips Bay,1.0
47906,2024-06-15 00:00:00,1899-12-30 18:32:18,UberX,Uber Pay,1,1.13,$9.7,East Village,1.0
47907,2024-06-15 00:00:00,1899-12-30 18:28:54,UberX,Uber Pay,1,2.61,$16.1,Penn Station/Madison Sq West,1.0
47911,2024-06-15 00:00:00,1899-12-30 18:01:13,UberX,Uber Pay,1,2.48,$10.0,Kips Bay,1.0
47915,2024-06-15 00:00:00,1899-12-30 18:16:26,UberX,Uber Pay,1,2.1,$12.3,West Chelsea/Hudson Yards,1.0
47924,2024-06-15 00:00:00,1899-12-30 18:41:13,UberX,Uber Pay,1,2.9,$12.3,UN/Turtle Bay South,1.0
47928,2024-06-15 00:00:00,1899-12-30 18:24:02,UberX,Uber Pay,1,1.16,$7.5,Sutton Place/Turtle Bay North,1.0
47933,2024-06-15 00:00:00,1899-12-30 18:28:19,UberX,Uber Pay,1,1.31,$7.0,Yorkville West,1.0
47935,2024-06-15 00:00:00,1899-12-30 18:08:32,UberX,Uber Pay,1,3.4,$17.7,Lincoln Square East,1.0
47939,2024-06-15 00:00:00,1899-12-30 18:00:23,UberX,Uber Pay,6,1.31,$9.9,Upper West Side South,1.0
47949,2024-06-15 00:00:00,1899-12-30 18:39:38,UberX,Uber Pay,6,3.08,$15.3,Lenox Hill West,1.0
47950,2024-06-15 00:00:00,1899-12-30 18:18:28,UberX,Uber Pay,1,2.8,$12.9,NV,1.0
47954,2024-06-15 00:00:00,1899-12-30 18:39:14,UberX,Uber Pay,1,6.66,$26.2,East Elmhurst,1.0
47960,2024-06-15 00:00:00,1899-12-30 18:19:26,UberX,Uber Pay,1,2.13,$11.7,Flatiron,1.0
47961,2024-06-15 00:00:00,1899-12-30 18:17:58,UberX,Uber Pay,1,2.8,$15.9,Lenox Hill West,1.0
47980,2024-06-15 00:00:00,1899-12-30 18:55:28,UberX,Uber Pay,1,1.24,$8.1,Penn Station/Madison Sq West,1.0
47981,2024-06-15 00:00:00,1899-12-30 18:57:53,UberX,Uber Pay,1,2.72,$14.1,Kips Bay,1.0
47982,2024-06-15 00:00:00,1899-12-30 18:16:37,UberX,Uber Pay,1,1.93,$7.5,Lenox Hill East,1.0
47985,2024-06-15 00:00:00,1899-12-30 18:20:29,UberX,Uber Pay,1,16.68,$59.2,JFK Airport,1.0
47993,2024-06-15 00:00:00,1899-12-30 18:38:51,UberX,Uber Pay,1,8,$26.5,Midtown East,1.0
47996,2024-06-15 00:00:00,1899-12-30 17:55:26,UberX,Uber Pay,1,4.18,$18.9,Midtown South,1.0
47997,2024-06-15 00:00:00,1899-12-30 18:28:00,UberX,Uber Pay,1,2.42,$14.1,Times Sq/Theatre District,1.0
47998,2024-06-15 00:00:00,1899-12-30 18:44:48,UberX,Uber Pay,1,7.67,$28.5,Central Park,1.0
48003,2024-06-15 00:00:00,1899-12-30 18:48:15,UberX,Uber Pay,2,2.9,$14.0,Central Park,1.0
48005,2024-06-15 00:00:00,1899-12-30 18:31:34,UberX,Uber Pay,1,5.59,$24.9,West Village,1.0
48006,2024-06-15 00:00:00,1899-12-30 18:16:06,UberX,Uber Pay,1,4.6,$20.1,Penn Station/Madison Sq West,1.0
48008,2024-06-15 00:00:00,1899-12-30 18:01:54,UberX,Uber Pay,1,3.61,$20.7,Lenox Hill East,1.0
48011,2024-06-15 00:00:00,1899-12-30 18:59:02,UberX,Uber Pay,1,5.03,$21.3,Battery Park City,1.0
48012,2024-06-15 00:00:00,1899-12-30 19:20:59,UberX,Uber Pay,1,1.37,$9.3,Midtown North,1.0
48019,2024-06-15 00:00:00,1899-12-30 19:24:54,UberX,Uber Pay,1,2.2,$13.0,Hamilton Heights,1.0
48026,2024-06-15 00:00:00,1899-12-30 19:50:05,UberX,Uber Pay,1,1.44,$8.1,Upper West Side South,1.0
48030,2024-06-15 00:00:00,1899-12-30 19:52:26,UberX,Uber Pay,1,1.45,$7.0,Upper West Side South,1.0
48042,2024-06-15 00:00:00,1899-12-30 19:04:23,UberX,Uber Pay,1,1.7,$13.0,Flatiron,1.0
48045,2024-06-15 00:00:00,1899-12-30 19:31:51,UberX,Uber Pay,1,1.05,$6.9,Upper East Side South,1.0
48051,2024-06-15 00:00:00,1899-12-30 19:20:28,UberX,Uber Pay,1,2.1,$13.6,Midtown East,1.0
48057,2024-06-15 00:00:00,1899-12-30 19:57:51,UberX,Uber Pay,1,3.48,$13.0,Garment District,1.0
48065,2024-06-15 00:00:00,1899-12-30 19:02:00,UberX,Uber Pay,2,3.51,$16.9,Kips Bay,1.0
48070,2024-06-15 00:00:00,1899-12-30 19:06:36,UberX,Uber Pay,1,2,$11.5,Midtown North,1.0
48072,2024-06-15 00:00:00,1899-12-30 19:39:43,UberX,Uber Pay,1,1.2,$7.3,East Harlem South,1.0
48075,2024-06-15 00:00:00,1899-12-30 19:48:08,UberX,Uber Pay,1,1.6,$12.0,Murray Hill,1.0
48079,2024-06-15 00:00:00,1899-12-30 19:32:16,UberX,Uber Pay,1,2.1,$11.5,Upper East Side South,1.0
48081,2024-06-15 00:00:00,1899-12-30 19:55:23,UberX,Uber Pay,1,1.1,$11.5,LaGuardia Airport,1.0
48087,2024-06-15 00:00:00,1899-12-30 19:28:57,UberX,Uber Pay,1,3.3,$14.0,Union Sq,1.0
48088,2024-06-15 00:00:00,1899-12-30 19:34:04,UberX,Uber Pay,1,1.3,$6.5,Sutton Place/Turtle Bay North,1.0
48089,2024-06-15 00:00:00,1899-12-30 19:02:58,UberX,Uber Pay,1,2.1,$13.5,Clinton West,1.0
48090,2024-06-15 00:00:00,1899-12-30 19:46:23,UberX,Uber Pay,2,2.7,$14.5,NV,1.0
48091,2024-06-15 00:00:00,1899-12-30 19:32:34,UberX,Uber Pay,1,1.08,$8.0,Hudson Sq,1.0
48100,2024-06-15 00:00:00,1899-12-30 19:58:53,UberX,Uber Pay,1,1.3,$8.7,Central Park,1.0
48102,2024-06-15 00:00:00,1899-12-30 19:23:55,UberX,Uber Pay,1,2.87,$15.9,Murray Hill,1.0
48103,2024-06-15 00:00:00,1899-12-30 19:52:50,UberX,Uber Pay,2,2.8,$13.5,Penn Station/Madison Sq West,1.0
48110,2024-06-15 00:00:00,1899-12-30 19:15:37,UberX,Uber Pay,1,5.9,$26.1,Manhattan Valley,1.0
48111,2024-06-15 00:00:00,1899-12-30 19:21:38,UberX,Uber Pay,1,1.08,$9.7,East Village,1.0
48125,2024-06-15 00:00:00,1899-12-30 19:43:36,UberX,Uber Pay,2,4.86,$19.5,Flatiron,1.0
48131,2024-06-15 00:00:00,1899-12-30 19:15:27,UberX,Uber Pay,1,4.7,$19.0,East Chelsea,1.0
48143,2024-06-15 00:00:00,1899-12-30 19:16:59,UberX,Uber Pay,1,3.73,$18.3,Penn Station/Madison Sq West,1.0
48144,2024-06-15 00:00:00,1899-12-30 19:37:03,UberX,Uber Pay,1,7.66,$29.1,TriBeCa/Civic Center,1.0
48146,2024-06-15 00:00:00,1899-12-30 19:37:45,UberX,Uber Pay,1,3.22,$14.7,Kips Bay,1.0
48148,2024-06-15 00:00:00,1899-12-30 19:35:40,UberX,Uber Pay,1,1.1,$8.1,Penn Station/Madison Sq West,1.0
48150,2024-06-15 00:00:00,1899-12-30 19:06:16,UberX,Uber Pay,1,1.3,$9.0,Upper East Side South,1.0
48156,2024-06-15 00:00:00,1899-12-30 19:48:17,UberX,Uber Pay,1,1.7,$7.0,Lenox Hill East,1.0
48161,2024-06-15 00:00:00,1899-12-30 19:24:16,UberX,Uber Pay,2,19.59,$57.3,Coney Island,1.0
48162,2024-06-15 00:00:00,1899-12-30 19:24:23,UberX,Uber Pay,1,1.72,$9.0,Gramercy,1.0
48165,2024-06-15 00:00:00,1899-12-30 19:57:26,UberX,Uber Pay,1,6.8,$28.5,East Chelsea,1.0
48167,2024-06-15 00:00:00,1899-12-30 19:25:34,UberX,Uber Pay,1,3.98,$19.5,Gramercy,1.0
48172,2024-06-15 00:00:00,1899-12-30 19:07:54,UberX,Uber Pay,1,4.75,$19.7,East Village,1.0
48190,2024-06-15 00:00:00,1899-12-30 20:28:58,UberX,Uber Pay,1,4.04,$19.4,Yorkville West,1.0
48196,2024-06-15 00:00:00,1899-12-30 20:50:24,UberX,Uber Pay,6,5.5,$20.5,JFK Airport,1.0
48197,2024-06-15 00:00:00,1899-12-30 20:46:07,UberX,Uber Pay,1,2.6,$14.1,Manhattan Valley,1.0
48206,2024-06-15 00:00:00,1899-12-30 20:08:20,UberX,Uber Pay,1,1.93,$10.3,Upper West Side South,1.0
48207,2024-06-15 00:00:00,1899-12-30 20:10:29,UberX,Uber Pay,1,12.97,$52.0,East Harlem South,1.0
48222,2024-06-15 00:00:00,1899-12-30 20:11:48,UberX,Uber Pay,1,8,$26.8,Lenox Hill East,1.0
48228,2024-06-15 00:00:00,1899-12-30 20:26:53,UberX,Uber Pay,2,2.8,$13.4,East Village,1.0
48234,2024-06-15 00:00:00,1899-12-30 20:03:46,UberX,Uber Pay,1,2.16,$13.5,Penn Station/Madison Sq West,1.0
48236,2024-06-15 00:00:00,1899-12-30 20:34:15,UberX,Uber Pay,1,8.2,$30.2,LaGuardia Airport,1.0
48251,2024-06-15 00:00:00,1899-12-30 20:44:36,UberX,Uber Pay,1,2.5,$13.4,Penn Station/Madison Sq West,1.0
48260,2024-06-15 00:00:00,1899-12-30 20:39:05,UberX,Uber Pay,3,1.95,$14.7,UN/Turtle Bay South,1.0
48265,2024-06-15 00:00:00,1899-12-30 20:19:22,UberX,Uber Pay,1,2.1,$8.5,Lenox Hill East,1.0
48269,2024-06-15 00:00:00,1899-12-30 20:04:50,UberX,Uber Pay,1,5.45,$24.1,Lenox Hill West,1.0
48275,2024-06-15 00:00:00,1899-12-30 20:47:40,UberX,Uber Pay,3,9.1,$33.8,Lenox Hill East,1.0
48284,2024-06-15 00:00:00,1899-12-30 20:30:21,UberX,Uber Pay,1,31.44,$86.8,Brownsville,1.0
48292,2024-06-15 00:00:00,1899-12-30 20:52:38,UberX,Uber Pay,3,3.56,$15.0,Lincoln Square East,1.0
48294,2024-06-15 00:00:00,1899-12-30 20:56:12,UberX,Uber Pay,1,1.85,$10.4,West Village,1.0
48295,2024-06-15 00:00:00,1899-12-30 20:37:38,UberX,Uber Pay,1,3.27,$12.0,Kips Bay,1.0
48300,2024-06-15 00:00:00,1899-12-30 20:34:16,UberX,Uber Pay,1,1.7,$9.2,UN/Turtle Bay South,1.0
48301,2024-06-15 00:00:00,1899-12-30 20:00:53,UberX,Uber Pay,1,1.4,$8.6,Stuy Town/Peter Cooper Village,1.0
48303,2024-06-15 00:00:00,1899-12-30 20:42:16,UberX,Uber Pay,1,3.27,$13.4,Kips Bay,1.0
48307,2024-06-15 00:00:00,1899-12-30 20:42:33,UberX,Uber Pay,1,1.5,$8.5,East Chelsea,1.0
48314,2024-06-15 00:00:00,1899-12-30 19:48:51,UberX,Uber Pay,1,1.29,$8.6,UN/Turtle Bay South,1.0
48315,2024-06-15 00:00:00,1899-12-30 20:12:25,UberX,Uber Pay,4,4.69,$17.5,Garment District,1.0
48316,2024-06-15 00:00:00,1899-12-30 20:55:23,UberX,Uber Pay,1,1.4,$9.8,Upper East Side North,1.0
48317,2024-06-15 00:00:00,1899-12-30 20:52:04,UberX,Uber Pay,1,16.45,$49.5,JFK Airport,1.0
48318,2024-06-15 00:00:00,1899-12-30 21:33:49,UberX,Uber Pay,6,3.5,$14.7,Upper East Side South,1.0
48323,2024-06-15 00:00:00,1899-12-30 21:24:30,UberX,Uber Pay,1,1.2,$8.6,Upper West Side South,1.0
48325,2024-06-15 00:00:00,1899-12-30 21:01:18,UberX,Uber Pay,1,11.6,$43.5,JFK Airport,1.0
48342,2024-06-15 00:00:00,1899-12-30 21:14:26,UberX,Uber Pay,1,2.43,$12.8,West Village,1.0
48350,2024-06-15 00:00:00,1899-12-30 20:57:01,UberX,Uber Pay,1,2.06,$8.8,Lincoln Square West,1.0
48360,2024-06-15 00:00:00,1899-12-30 21:05:10,UberX,Uber Pay,1,1.71,$10.3,Yorkville West,1.0
48365,2024-06-15 00:00:00,1899-12-30 21:07:20,UberX,Uber Pay,1,5.23,$21.2,Kips Bay,1.0
48366,2024-06-15 00:00:00,1899-12-30 21:38:48,UberX,Uber Pay,1,10.3,$33.0,Penn Station/Madison Sq West,1.0
48371,2024-06-15 00:00:00,1899-12-30 21:55:14,UberX,Uber Pay,1,2.76,$14.8,Lower East Side,1.0
48372,2024-06-15 00:00:00,1899-12-30 21:40:57,UberX,Uber Pay,1,3.96,$18.8,Midtown North,1.0
48373,2024-06-15 00:00:00,1899-12-30 21:01:19,UberX,Uber Pay,1,1.3,$9.2,Midtown South,1.0
48374,2024-06-15 00:00:00,1899-12-30 21:06:39,UberX,Uber Pay,1,2.07,$8.5,Upper West Side South,1.0
48384,2024-06-15 00:00:00,1899-12-30 21:02:42,UberX,Uber Pay,1,1.5,$9.1,East Chelsea,1.0
48390,2024-06-15 00:00:00,1899-12-30 21:59:27,UberX,Uber Pay,2,1.36,$11.6,Sutton Place/Turtle Bay North,1.0
48393,2024-06-15 00:00:00,1899-12-30 21:48:50,UberX,Uber Pay,1,8.6,$32.6,TriBeCa/Civic Center,1.0
48394,2024-06-15 00:00:00,1899-12-30 21:06:25,UberX,Uber Pay,1,1.8,$11.6,Lenox Hill East,1.0
48401,2024-06-15 00:00:00,1899-12-30 21:50:30,UberX,Uber Pay,1,1.75,$9.2,Penn Station/Madison Sq West,1.0
48408,2024-06-15 00:00:00,1899-12-30 21:35:10,UberX,Uber Pay,1,1.8,$10.3,Lenox Hill West,1.0
48417,2024-06-15 00:00:00,1899-12-30 22:40:25,UberX,Uber Pay,1,15.79,$51.3,JFK Airport,1.0
48418,2024-06-15 00:00:00,1899-12-30 22:03:32,UberX,Uber Pay,1,8.1,$25.0,West Village,1.0
48428,2024-06-15 00:00:00,1899-12-30 22:40:08,UberX,Uber Pay,1,1.3,$9.6,Yorkville West,1.0
48429,2024-06-15 00:00:00,1899-12-30 22:25:23,UberX,Uber Pay,1,1.4,$6.5,Yorkville West,1.0
48430,2024-06-15 00:00:00,1899-12-30 22:54:04,UberX,Uber Pay,1,6.1,$28.4,Midtown Center,1.0
48436,2024-06-15 00:00:00,1899-12-30 22:26:28,UberX,Uber Pay,1,1.5,$8.2,Kips Bay,1.0
48441,2024-06-15 00:00:00,1899-12-30 22:47:43,UberX,Uber Pay,1,9.88,$27.5,JFK Airport,1.0
48451,2024-06-15 00:00:00,1899-12-30 22:41:06,UberX,Uber Pay,1,1.3,$9.1,West Chelsea/Hudson Yards,1.0
48457,2024-06-15 00:00:00,1899-12-30 22:05:44,UberX,Uber Pay,1,1.52,$8.2,West Chelsea/Hudson Yards,1.0
48471,2024-06-15 00:00:00,1899-12-30 22:00:53,UberX,Uber Pay,1,4.01,$21.7,Lincoln Square East,1.0
48482,2024-06-15 00:00:00,1899-12-30 23:20:11,UberX,Uber Pay,1,3.52,$15.5,Morningside Heights,1.0
48486,2024-06-15 00:00:00,1899-12-30 23:19:35,UberX,Uber Pay,1,12.6,$41.6,LaGuardia Airport,1.0
48494,2024-06-15 00:00:00,1899-12-30 23:45:33,UberX,Uber Pay,1,5.77,$25.2,Morningside Heights,1.0
48509,2024-06-15 00:00:00,1899-12-30 23:03:36,UberX,Uber Pay,4,2.71,$14.7,LaGuardia Airport,1.0
48522,2024-06-15 00:00:00,1899-12-30 23:09:01,UberX,Uber Pay,1,3.1,$14.0,Lincoln Square West,1.0
48525,2024-06-15 00:00:00,1899-12-30 23:49:48,UberX,Uber Pay,3,2,$10.3,Sutton Place/Turtle Bay North,1.0
48529,2024-06-15 00:00:00,1899-12-30 23:22:41,UberX,Uber Pay,1,3.68,$13.0,Yorkville West,1.0
48551,2024-06-16 00:00:00,1899-12-30 00:21:28,UberX,Uber Pay,1,15.41,$47.0,Bayside,1.0
48553,2024-06-16 00:00:00,1899-12-30 00:22:37,UberX,Uber Pay,1,16.98,$57.3,JFK Airport,1.0
48555,2024-06-16 00:00:00,1899-12-30 00:08:19,UberX,Uber Pay,1,1.8,$9.8,Upper East Side North,1.0
48556,2024-06-16 00:00:00,1899-12-30 00:12:31,UberX,Uber Pay,1,8.08,$28.5,East Elmhurst,1.0
48570,2024-06-16 00:00:00,1899-12-30 00:00:28,UberX,Uber Pay,1,4.62,$15.0,Yorkville West,1.0
48571,2024-06-16 00:00:00,1899-12-30 00:34:09,UberX,Uber Pay,4,5.43,$21.6,East Elmhurst,1.0
48573,2024-06-16 00:00:00,1899-12-30 00:31:53,UberX,Uber Pay,1,9.7,$30.0,JFK Airport,1.0
48575,2024-06-16 00:00:00,1899-12-30 01:16:38,UberX,Uber Pay,1,2.6,$11.6,West Chelsea/Hudson Yards,1.0
48580,2024-06-16 00:00:00,1899-12-30 01:03:30,UberX,Uber Pay,1,12.57,$39.5,Long Island City/Queens Plaza,1.0
48585,2024-06-16 00:00:00,1899-12-30 01:30:10,UberX,Uber Pay,1,7.1,$29.7,Gramercy,1.0
48604,2024-06-16 00:00:00,1899-12-30 03:22:19,UberX,Uber Pay,2,5.16,$21.2,Clinton East,1.0
